2026-04-13T09:22:05.488Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T09:22:05.490Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T09:22:05.490Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T09:22:05.491Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T09:22:05.491Z - Nearby Found: 1
2026-04-13T09:46:00.967Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T09:46:00.980Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T09:46:00.981Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T09:46:00.982Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T09:46:00.983Z - Nearby Found: 1
2026-04-13T09:50:53.961Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T09:50:53.963Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T09:50:53.964Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T09:50:53.965Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T09:50:53.965Z - Nearby Found: 1
2026-04-13T10:03:03.574Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T10:03:03.576Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T10:03:03.577Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T10:03:03.578Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T10:03:03.579Z - Nearby Found: 1
2026-04-13T10:18:58.096Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T10:18:58.098Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T10:18:58.099Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T10:18:58.100Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T10:18:58.101Z - Nearby Found: 1
2026-04-13T10:18:59.246Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T10:18:59.247Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T10:18:59.248Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T10:18:59.248Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T10:18:59.248Z - Nearby Found: 1
2026-04-13T11:16:32.639Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T11:16:32.652Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T11:16:32.653Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T11:37:27.741Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T11:37:27.742Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T11:37:27.743Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T11:58:57.141Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T11:58:57.142Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T11:58:57.143Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T12:10:21.414Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T12:10:21.416Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T12:10:21.417Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T12:12:13.772Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T12:12:13.774Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T12:12:13.776Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T12:14:38.080Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T12:14:38.082Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T12:14:38.083Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T12:15:28.626Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T12:15:28.628Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T12:15:28.630Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-14T05:21:05.079Z - Order #EZ-4654 created. Finding nearby vendors... Found: 1
2026-04-14T05:21:05.085Z - Broadcasting to vendor room: user_69dc903c3386c4d76f1d0580
2026-04-14T05:26:26.470Z - Order #EZ-6689 created. Finding nearby vendors... Found: 1
2026-04-14T05:26:26.473Z - Broadcasting to vendor room: user_69dc903c3386c4d76f1d0580
2026-04-14T05:30:49.066Z - Order #EZ-5561 created. Finding nearby vendors... Found: 1
2026-04-14T05:30:49.071Z - Broadcasting to vendor room: user_69dc903c3386c4d76f1d0580
2026-04-27T11:28:28.709Z - 📡 [TRAFFIC] 4:58:28 pm | POST /api/logistics/request
2026-04-27T11:28:43.205Z - 📡 [TRAFFIC] 4:58:43 pm | POST /api/logistics/verify
2026-04-27T11:28:43.426Z - 📡 [TRAFFIC] 4:58:43 pm | GET /api/orders/69ef48341134cf2f3a798dd7
2026-04-27T11:28:50.265Z - 📡 [TRAFFIC] 4:58:50 pm | GET /api/orders/vendor?vendorId=69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:28:50.269Z - 📡 [TRAFFIC] 4:58:50 pm | GET /api/orders/pool?vendorId=69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:28:50.272Z - 📡 [TRAFFIC] 4:58:50 pm | GET /api/notifications?userId=69ec93ce2c76f5ab4ec7cf65&role=vendor
2026-04-27T11:28:50.275Z - SOCKET_JOIN - Client iErPrEQVTKp8Jo0PAAAX -> vendors_pool
2026-04-27T11:28:50.356Z - SOCKET_JOIN - Client iErPrEQVTKp8Jo0PAAAX -> user_69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:28:50.365Z - SOCKET_JOIN - Client iErPrEQVTKp8Jo0PAAAX -> vendors_pool
2026-04-27T11:28:50.367Z - SOCKET_JOIN - Client iErPrEQVTKp8Jo0PAAAX -> user_69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:28:50.429Z - 📡 [TRAFFIC] 4:58:50 pm | GET /api/notifications?userId=69ec93ce2c76f5ab4ec7cf65&role=vendor
2026-04-27T11:28:50.479Z - 📡 [TRAFFIC] 4:58:50 pm | GET /api/orders/pool?vendorId=69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:28:50.597Z - 📡 [TRAFFIC] 4:58:50 pm | GET /api/orders/vendor?vendorId=69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:28:52.506Z - 📡 [TRAFFIC] 4:58:52 pm | GET /api/orders/69ef48341134cf2f3a798dd7
2026-04-27T11:28:52.734Z - 📡 [TRAFFIC] 4:58:52 pm | GET /api/orders/69ef48341134cf2f3a798dd7
2026-04-27T11:28:54.325Z - 📡 [TRAFFIC] 4:58:54 pm | PATCH /api/orders/status/69ef48341134cf2f3a798dd7
2026-04-27T11:28:55.296Z - 📡 [TRAFFIC] 4:58:55 pm | GET /api/orders/69ef48341134cf2f3a798dd7
2026-04-27T11:28:55.299Z - SOCKET_JOIN - Client Cfi3xb_ZfRGB7YBkAAAZ -> vendors_pool
2026-04-27T11:28:55.309Z - SOCKET_JOIN - Client Cfi3xb_ZfRGB7YBkAAAZ -> user_69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:28:55.310Z - SOCKET_JOIN - Client Cfi3xb_ZfRGB7YBkAAAZ -> vendors_pool
2026-04-27T11:28:55.311Z - SOCKET_JOIN - Client Cfi3xb_ZfRGB7YBkAAAZ -> user_69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:28:55.528Z - 📡 [TRAFFIC] 4:58:55 pm | GET /api/orders/69ef48341134cf2f3a798dd7
2026-04-27T11:28:57.199Z - 📡 [TRAFFIC] 4:58:57 pm | POST /api/orders/mark-ready/69ef48341134cf2f3a798dd7
2026-04-27T11:28:58.296Z - 📡 [TRAFFIC] 4:58:58 pm | GET /api/orders/69ef48341134cf2f3a798dd7
2026-04-27T11:28:58.300Z - SOCKET_JOIN - Client EfK62gSaeuYHdc7lAAAb -> vendors_pool
2026-04-27T11:28:58.305Z - SOCKET_JOIN - Client EfK62gSaeuYHdc7lAAAb -> user_69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:28:58.309Z - SOCKET_JOIN - Client EfK62gSaeuYHdc7lAAAb -> vendors_pool
2026-04-27T11:28:58.311Z - SOCKET_JOIN - Client EfK62gSaeuYHdc7lAAAb -> user_69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:28:58.576Z - 📡 [TRAFFIC] 4:58:58 pm | GET /api/orders/69ef48341134cf2f3a798dd7
2026-04-27T11:29:12.458Z - 📡 [TRAFFIC] 4:59:12 pm | POST /api/orders/verify-handshake/69ef48341134cf2f3a798dd7
2026-04-27T11:29:13.823Z - 📡 [TRAFFIC] 4:59:13 pm | GET /api/orders/69ef48341134cf2f3a798dd7
2026-04-27T11:29:13.827Z - SOCKET_JOIN - Client Xjzk7be0wI4-QBvRAAAd -> vendors_pool
2026-04-27T11:29:13.838Z - SOCKET_JOIN - Client Xjzk7be0wI4-QBvRAAAd -> user_69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:29:13.839Z - SOCKET_JOIN - Client Xjzk7be0wI4-QBvRAAAd -> vendors_pool
2026-04-27T11:29:13.840Z - SOCKET_JOIN - Client Xjzk7be0wI4-QBvRAAAd -> user_69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:29:14.082Z - 📡 [TRAFFIC] 4:59:14 pm | GET /api/orders/69ef48341134cf2f3a798dd7
2026-04-27T11:29:18.445Z - 📡 [TRAFFIC] 4:59:18 pm | POST /api/logistics/request
2026-04-27T11:29:28.239Z - 📡 [TRAFFIC] 4:59:28 pm | POST /api/logistics/verify
2026-04-27T11:29:28.543Z - 📡 [TRAFFIC] 4:59:28 pm | GET /api/orders/69ef48341134cf2f3a798dd7
2026-04-27T11:30:02.416Z - 🚀 SERVER RESTARTED AT 2026-04-27T11:30:02.415Z ON PORT 5001
2026-04-27T11:30:04.633Z - SOCKET_JOIN - Client JmVEeNT061i_0MsoAAAF -> user_69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:30:10.661Z - SOCKET_JOIN - Client TPZybmLo53V7HF-rAAAJ -> order_69ef48341134cf2f3a798dd7
2026-04-27T11:30:10.698Z - 📡 [TRAFFIC] 5:00:10 pm | GET /api/orders/69ef48341134cf2f3a798dd7
2026-04-27T11:30:10.744Z - SOCKET_JOIN - Client TPZybmLo53V7HF-rAAAJ -> user_69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:30:10.745Z - SOCKET_JOIN - Client TPZybmLo53V7HF-rAAAJ -> order_69ef48341134cf2f3a798dd7
2026-04-27T11:30:10.746Z - SOCKET_JOIN - Client TPZybmLo53V7HF-rAAAJ -> user_69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:30:10.943Z - 📡 [TRAFFIC] 5:00:10 pm | GET /api/orders/69ef48341134cf2f3a798dd7
2026-04-27T11:30:15.441Z - 📡 [TRAFFIC] 5:00:15 pm | GET /api/admin/config
2026-04-27T11:30:15.446Z - 📡 [TRAFFIC] 5:00:15 pm | GET /api/master-services
2026-04-27T11:30:15.452Z - 📡 [TRAFFIC] 5:00:15 pm | GET /api/services?approvedOnly=true
2026-04-27T11:30:15.547Z - 📡 [TRAFFIC] 5:00:15 pm | GET /api/admin/config
2026-04-27T11:30:15.556Z - 📡 [TRAFFIC] 5:00:15 pm | GET /api/auth/profile/69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:30:15.675Z - 📡 [TRAFFIC] 5:00:15 pm | GET /api/services?approvedOnly=true
2026-04-27T11:30:15.680Z - 📡 [TRAFFIC] 5:00:15 pm | GET /api/auth/profile/69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:30:15.686Z - 📡 [TRAFFIC] 5:00:15 pm | GET /api/master-services
2026-04-27T11:33:46.124Z - 📡 [TRAFFIC] 5:03:46 pm | GET /api/orders/my?customerId=69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:33:46.125Z - [DEBUG] Fetching orders for CustomerID: 69ec93ce2c76f5ab4ec7cf64. Detecting phone...
2026-04-27T11:33:46.240Z - [DEBUG] Found phone: 9999999991 for account 69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:33:46.336Z - [DEBUG] Cross-account search for 9999999991. Found 1 linked IDs.
2026-04-27T11:33:46.735Z - [DEBUG] Orders found for 9999999991: 11
2026-04-27T11:33:46.744Z - 📡 [TRAFFIC] 5:03:46 pm | GET /api/orders/my?customerId=69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:33:46.746Z - [DEBUG] Fetching orders for CustomerID: 69ec93ce2c76f5ab4ec7cf64. Detecting phone...
2026-04-27T11:33:46.857Z - [DEBUG] Found phone: 9999999991 for account 69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:33:47.015Z - [DEBUG] Cross-account search for 9999999991. Found 1 linked IDs.
2026-04-27T11:33:47.260Z - [DEBUG] Orders found for 9999999991: 11
2026-04-27T11:34:36.203Z - 📡 [TRAFFIC] 5:04:36 pm | GET /api/orders/my?customerId=69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:34:36.204Z - [DEBUG] Fetching orders for CustomerID: 69ec93ce2c76f5ab4ec7cf64. Detecting phone...
2026-04-27T11:34:36.295Z - [DEBUG] Found phone: 9999999991 for account 69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:34:36.425Z - [DEBUG] Cross-account search for 9999999991. Found 1 linked IDs.
2026-04-27T11:34:36.789Z - [DEBUG] Orders found for 9999999991: 11
2026-04-27T11:34:36.799Z - 📡 [TRAFFIC] 5:04:36 pm | GET /api/orders/my?customerId=69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:34:36.799Z - [DEBUG] Fetching orders for CustomerID: 69ec93ce2c76f5ab4ec7cf64. Detecting phone...
2026-04-27T11:34:36.921Z - [DEBUG] Found phone: 9999999991 for account 69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:34:37.015Z - [DEBUG] Cross-account search for 9999999991. Found 1 linked IDs.
2026-04-27T11:34:37.243Z - [DEBUG] Orders found for 9999999991: 11
2026-04-27T11:38:22.427Z - SOCKET_JOIN - Client g0wl8R-yU3qWyN9FAAAL -> user_69eafd0d2c76f5ab4ec7b5f3
2026-04-27T11:38:22.428Z - 📡 [TRAFFIC] 5:08:22 pm | GET /api/notifications?userId=69eafd0d2c76f5ab4ec7b5f3&role=admin
2026-04-27T11:38:22.462Z - SOCKET_JOIN - Client g0wl8R-yU3qWyN9FAAAL -> admins_pool
2026-04-27T11:38:22.463Z - SOCKET_JOIN - Client g0wl8R-yU3qWyN9FAAAL -> user_69eafd0d2c76f5ab4ec7b5f3
2026-04-27T11:38:22.463Z - SOCKET_JOIN - Client g0wl8R-yU3qWyN9FAAAL -> admins_pool
2026-04-27T11:38:22.573Z - 📡 [TRAFFIC] 5:08:22 pm | GET /api/notifications?userId=69eafd0d2c76f5ab4ec7b5f3&role=admin
2026-04-27T11:38:47.734Z - 📡 [TRAFFIC] 5:08:47 pm | POST /api/auth/request-otp
2026-04-27T11:39:08.983Z - 📡 [TRAFFIC] 5:09:08 pm | POST /api/auth/request-otp
2026-04-27T11:42:41.470Z - 📡 [TRAFFIC] 5:12:41 pm | POST /api/auth/request-otp
2026-04-27T11:42:45.905Z - 📡 [TRAFFIC] 5:12:45 pm | POST /api/auth/verify-otp
2026-04-27T11:42:46.241Z - SOCKET_JOIN - Client g0wl8R-yU3qWyN9FAAAL -> user_69eafd0d2c76f5ab4ec7b5f3
2026-04-27T11:42:46.245Z - SOCKET_JOIN - Client g0wl8R-yU3qWyN9FAAAL -> admins_pool
2026-04-27T11:42:46.247Z - SOCKET_JOIN - Client g0wl8R-yU3qWyN9FAAAL -> user_69eafd0d2c76f5ab4ec7b5f3
2026-04-27T11:42:46.248Z - SOCKET_JOIN - Client g0wl8R-yU3qWyN9FAAAL -> admins_pool
2026-04-27T11:42:46.250Z - 📡 [TRAFFIC] 5:12:46 pm | GET /api/notifications?userId=69eafd0d2c76f5ab4ec7b5f3&role=admin
2026-04-27T11:42:46.254Z - 📡 [TRAFFIC] 5:12:46 pm | GET /api/admin/stats
2026-04-27T11:42:46.454Z - 📡 [TRAFFIC] 5:12:46 pm | GET /api/notifications?userId=69eafd0d2c76f5ab4ec7b5f3&role=admin
2026-04-27T11:42:46.865Z - 📡 [TRAFFIC] 5:12:46 pm | GET /api/admin/stats
2026-04-27T11:42:51.964Z - 📡 [TRAFFIC] 5:12:51 pm | GET /api/master-services
2026-04-27T11:42:51.967Z - 📡 [TRAFFIC] 5:12:51 pm | GET /api/admin/users
2026-04-27T11:42:52.100Z - 📡 [TRAFFIC] 5:12:52 pm | GET /api/admin/users
2026-04-27T11:42:52.225Z - 📡 [TRAFFIC] 5:12:52 pm | GET /api/master-services
2026-04-27T11:42:54.128Z - 📡 [TRAFFIC] 5:12:54 pm | GET /api/admin/stats
2026-04-27T11:42:54.654Z - 📡 [TRAFFIC] 5:12:54 pm | GET /api/admin/stats
2026-04-27T11:47:20.931Z - SOCKET_JOIN - Client TPZybmLo53V7HF-rAAAJ -> user_69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:48:12.622Z - 📡 [TRAFFIC] 5:18:12 pm | GET /api/orders/vendor?vendorId=69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:48:12.626Z - 📡 [TRAFFIC] 5:18:12 pm | GET /api/orders/pool?vendorId=69ec93ce2c76f5ab4ec7cf65
2026-04-27T11:48:12.629Z - 📡 [TRAFFIC] 5:18:12 pm | GET /api/notifications?userId=69ec93ce2c76f5ab4ec7cf65&role=vendor
2026-04-27T11:55:15.715Z - 🚀 SERVER RESTARTED AT 2026-04-27T11:55:15.714Z ON PORT 5001
2026-04-27T11:55:18.641Z - SOCKET_JOIN - Client 8baShKudO77E9JkuAAAH -> user_69ec93ce2c76f5ab4ec7cf64
2026-04-27T11:58:07.165Z - 📡 [TRAFFIC] 5:28:07 pm | POST /api/auth/request-otp
2026-04-27T11:58:10.849Z - 📡 [TRAFFIC] 5:28:10 pm | POST /api/auth/verify-otp
2026-04-27T11:58:11.231Z - SOCKET_JOIN - Client gQtjJ4czLz_fEMsjAAAF -> user_69eafd0d2c76f5ab4ec7b5f3
2026-04-27T11:58:11.233Z - SOCKET_JOIN - Client gQtjJ4czLz_fEMsjAAAF -> admins_pool
2026-04-27T11:58:11.235Z - SOCKET_JOIN - Client gQtjJ4czLz_fEMsjAAAF -> user_69eafd0d2c76f5ab4ec7b5f3
2026-04-27T11:58:11.242Z - SOCKET_JOIN - Client gQtjJ4czLz_fEMsjAAAF -> admins_pool
2026-04-27T11:58:11.246Z - 📡 [TRAFFIC] 5:28:11 pm | GET /api/notifications?userId=69eafd0d2c76f5ab4ec7b5f3&role=admin
2026-04-27T11:58:11.253Z - 📡 [TRAFFIC] 5:28:11 pm | GET /api/admin/stats
2026-04-27T11:58:11.389Z - 📡 [TRAFFIC] 5:28:11 pm | GET /api/notifications?userId=69eafd0d2c76f5ab4ec7b5f3&role=admin
2026-04-27T11:58:11.765Z - 📡 [TRAFFIC] 5:28:11 pm | GET /api/admin/stats
2026-04-27T12:02:29.947Z - 📡 [TRAFFIC] 5:32:29 pm | GET /api/orders/my?customerId=69ec93ce2c76f5ab4ec7cf64
2026-04-27T12:02:29.948Z - [DEBUG] Fetching orders for CustomerID: 69ec93ce2c76f5ab4ec7cf64. Detecting phone...
2026-04-27T12:02:30.059Z - [DEBUG] Found phone: 9999999991 for account 69ec93ce2c76f5ab4ec7cf64
2026-04-27T12:02:30.208Z - [DEBUG] Cross-account search for 9999999991. Found 1 linked IDs.
2026-04-27T12:02:30.632Z - [DEBUG] Orders found for 9999999991: 11
2026-04-27T12:02:30.646Z - 📡 [TRAFFIC] 5:32:30 pm | GET /api/orders/my?customerId=69ec93ce2c76f5ab4ec7cf64
2026-04-27T12:02:30.647Z - [DEBUG] Fetching orders for CustomerID: 69ec93ce2c76f5ab4ec7cf64. Detecting phone...
2026-04-27T12:02:30.772Z - [DEBUG] Found phone: 9999999991 for account 69ec93ce2c76f5ab4ec7cf64
2026-04-27T12:02:30.891Z - [DEBUG] Cross-account search for 9999999991. Found 1 linked IDs.
2026-04-27T12:02:31.147Z - [DEBUG] Orders found for 9999999991: 11
2026-04-27T12:09:53.737Z - 📡 [TRAFFIC] 5:39:53 pm | GET /api/tickets/admin/all
2026-04-27T12:09:53.838Z - SOCKET_JOIN - Client 8baShKudO77E9JkuAAAH -> user_69ec93ce2c76f5ab4ec7cf64
2026-04-27T12:13:26.553Z - 🚀 SERVER RESTARTED AT 2026-04-27T12:13:26.550Z ON PORT 5001
2026-04-27T12:13:26.706Z - SOCKET_JOIN - Client qGJ-r5j7Z4kE3KxrAAAD -> user_69ec93ce2c76f5ab4ec7cf64
2026-04-27T12:13:37.082Z - 📡 [TRAFFIC] 5:43:37 pm | GET /api/tickets/order/69ef48341134cf2f3a798dcb
2026-04-27T12:13:37.207Z - 📡 [TRAFFIC] 5:43:37 pm | GET /api/tickets/order/69ef48341134cf2f3a798dcb
2026-04-27T12:13:40.871Z - 📡 [TRAFFIC] 5:43:40 pm | POST /api/tickets/create
2026-04-27T12:13:46.496Z - SOCKET_JOIN - Client JAjmf2T__fNUbUySAAAK -> user_69eafd0d2c76f5ab4ec7b5f3
2026-04-27T12:13:46.507Z - 📡 [TRAFFIC] 5:43:46 pm | GET /api/notifications?userId=69eafd0d2c76f5ab4ec7b5f3&role=admin
2026-04-27T12:13:46.519Z - 📡 [TRAFFIC] 5:43:46 pm | GET /api/tickets/admin/all
2026-04-27T12:13:46.607Z - 📡 [TRAFFIC] 5:43:46 pm | GET /api/notifications?userId=69eafd0d2c76f5ab4ec7b5f3&role=admin
2026-04-27T12:13:46.810Z - SOCKET_JOIN - Client JAjmf2T__fNUbUySAAAK -> admins_pool
2026-04-27T12:13:46.812Z - SOCKET_JOIN - Client JAjmf2T__fNUbUySAAAK -> user_69eafd0d2c76f5ab4ec7b5f3
2026-04-27T12:13:46.815Z - SOCKET_JOIN - Client JAjmf2T__fNUbUySAAAK -> admins_pool
2026-04-27T12:13:46.819Z - 📡 [TRAFFIC] 5:43:46 pm | GET /api/tickets/admin/all
2026-04-27T12:18:12.616Z - 📡 [TRAFFIC] 5:48:12 pm | GET /api/orders/vendor?vendorId=69ec93ce2c76f5ab4ec7cf65
2026-04-27T12:18:12.623Z - 📡 [TRAFFIC] 5:48:12 pm | GET /api/orders/pool?vendorId=69ec93ce2c76f5ab4ec7cf65
2026-04-27T12:18:12.631Z - 📡 [TRAFFIC] 5:48:12 pm | GET /api/notifications?userId=69ec93ce2c76f5ab4ec7cf65&role=vendor
2026-04-27T12:21:52.636Z - 📡 [TRAFFIC] 5:51:52 pm | GET /api/tickets/order/69ef48341134cf2f3a798dcb
2026-04-27T12:21:52.842Z - SOCKET_JOIN - Client JAjmf2T__fNUbUySAAAK -> user_69eafd0d2c76f5ab4ec7b5f3
2026-04-27T12:21:52.846Z - 📡 [TRAFFIC] 5:51:52 pm | GET /api/notifications?userId=69eafd0d2c76f5ab4ec7b5f3&role=admin
2026-04-27T12:21:52.852Z - 📡 [TRAFFIC] 5:51:52 pm | GET /api/tickets/admin/all
2026-04-27T12:21:52.866Z - SOCKET_JOIN - Client JAjmf2T__fNUbUySAAAK -> admins_pool
2026-04-27T12:21:52.870Z - SOCKET_JOIN - Client JAjmf2T__fNUbUySAAAK -> user_69eafd0d2c76f5ab4ec7b5f3
2026-04-27T12:21:52.872Z - SOCKET_JOIN - Client JAjmf2T__fNUbUySAAAK -> admins_pool
2026-04-27T12:21:52.964Z - 📡 [TRAFFIC] 5:51:52 pm | GET /api/notifications?userId=69eafd0d2c76f5ab4ec7b5f3&role=admin
2026-04-27T12:21:53.081Z - 📡 [TRAFFIC] 5:51:53 pm | GET /api/tickets/admin/all
2026-04-27T13:48:39.507Z - 📡 [TRAFFIC] 7:18:39 pm | GET /api/orders/vendor?vendorId=69ec93ce2c76f5ab4ec7cf65
2026-04-27T13:48:39.578Z - 📡 [TRAFFIC] 7:18:39 pm | GET /api/notifications?userId=69ec93ce2c76f5ab4ec7cf65&role=vendor
2026-04-27T13:48:39.676Z - 📡 [TRAFFIC] 7:18:39 pm | GET /api/orders/pool?vendorId=69ec93ce2c76f5ab4ec7cf65
2026-04-27T13:48:40.170Z - SOCKET_JOIN - Client MchZVRvUIqeUafe4AAAT -> user_69ec93ce2c76f5ab4ec7cf64
2026-04-27T13:48:45.566Z - 📡 [TRAFFIC] 7:18:45 pm | GET /api/notifications?userId=69eafd0d2c76f5ab4ec7b5f3&role=admin
2026-04-27T13:48:45.583Z - 📡 [TRAFFIC] 7:18:45 pm | GET /api/tickets/admin/all
2026-04-27T13:48:45.712Z - SOCKET_JOIN - Client XfxB8gCUV4PprBBOAAAY -> user_69eafd0d2c76f5ab4ec7b5f3
2026-04-27T13:48:45.714Z - SOCKET_JOIN - Client XfxB8gCUV4PprBBOAAAY -> admins_pool
2026-04-27T13:48:45.720Z - SOCKET_JOIN - Client XfxB8gCUV4PprBBOAAAY -> user_69eafd0d2c76f5ab4ec7b5f3
2026-04-27T13:48:45.722Z - SOCKET_JOIN - Client XfxB8gCUV4PprBBOAAAY -> admins_pool
2026-04-27T13:48:45.770Z - 📡 [TRAFFIC] 7:18:45 pm | GET /api/notifications?userId=69eafd0d2c76f5ab4ec7b5f3&role=admin
2026-04-27T13:48:45.781Z - 📡 [TRAFFIC] 7:18:45 pm | GET /api/tickets/admin/all
2026-04-27T13:48:46.738Z - 📡 [TRAFFIC] 7:18:46 pm | GET /api/tickets/order/69ef48341134cf2f3a798dcb
2026-04-27T13:48:46.818Z - 📡 [TRAFFIC] 7:18:46 pm | GET /api/tickets/order/69ef48341134cf2f3a798dcb
2026-04-27T13:48:46.838Z - SOCKET_JOIN - Client eTuAYesT3mmHM0oIAAAa -> user_69ec93ce2c76f5ab4ec7cf64
2026-04-27T13:48:46.841Z - SOCKET_JOIN - Client eTuAYesT3mmHM0oIAAAa -> user_69ec93ce2c76f5ab4ec7cf64
2026-04-27T13:49:43.407Z - 📡 [TRAFFIC] 7:19:43 pm | GET /api/tickets/order/69ef48341134cf2f3a798dcb
